ID Converged Psurf H2O O O2 O3 H2O2
34639 True 0.19502589251753025 228546506464.3637 2.2855E+11 7.2912E-03 1.0791E-02 9.915E-03 4.752E-03
35297 True 0.23621820328689014 221439735950.3004 2.2144E+11 1.9760E-02 7.9538E-03 7.246E-03 2.669E-03
11282 True 0.16403843500653884 234181367046.7568 2.3418E+11 1.0595E-02 1.2978E-02 1.341E-02 3.456E-03
60781 True 0.26025539804286607 225017421739.14932 2.2502E+11 1.3389E-02 7.6371E-03 9.664E-03 3.202E-03
39134 True 0.10690898348487272 231171649454.34048 2.3117E+11 8.3182E-03 2.0901E-02 1.453E-02 9.814E-03
49967 True 0.10666944313422097 217481229843.89874 2.1748E+11 3.1554E-02 1.5374E-02 1.479E-02 3.866E-03
33792 True 0.10246033096364206 213926195265.1426 2.1393E+11 3.9528E-02 1.4090E-02 1.035E-02 1.826E-03
17146 True 0.2373515365611176 220339768455.87433 2.2034E+11 2.1973E-02 7.7610E-03 7.477E-03 1.075E-03
41707 True 0.1595269165713847 238585787325.99866 2.3859E+11 8.8479E-03 1.3792E-02 1.263E-02 4.708E-03
49459 True 0.2421790358701969 224946484120.75134 2.2495E+11 2.3528E-02 7.7064E-03 1.308E-02 3.215E-03
26432 True 0.2576761482450683 219859953305.87396 2.1986E+11 7.5529E-03 7.7943E-03 5.319E-03 7.450E-03
31586 True 0.28504862100510214 230080616124.10684 2.3008E+11 2.6776E-02 6.7031E-03 1.562E-02 1.538E-03
24249 True 0.1338643205932679 215915306723.17288 2.1592E+11 5.5447E-02 8.8333E-03 1.692E-02 2.638E-03
81648 True 0.1182852381171956 216814983277.8389 2.1681E+11 3.2573E-02 1.3563E-02 1.017E-02 2.103E-03
90671 True 0.046372519593152056 210945686648.41754 2.1095E+11 6.3862E-02 2.2058E-02 1.975E-02 4.728E-03
78946 True 0.20381288367665396 224084251006.47974 2.2408E+11 2.2661E-02 9.0521E-03 1.457E-02 3.319E-03
46423 True 0.19705544366325572 228165995859.46768 2.2817E+11 4.9729E-03 1.0828E-02 9.151E-03 3.014E-03
87727 True 0.24237772307867084 224886237047.17224 2.2489E+11 5.2457E-03 8.6155E-03 5.407E-03 1.115E-02
92081 True 0.14049110365415476 226860045964.40125 2.2686E+11 1.3339E-02 1.4512E-02 1.048E-02 6.956E-03
98108 True 0.14292436950295942 236839353332.913 2.3684E+11 1.6488E-02 1.4484E-02 2.090E-02 3.060E-03
44928 True 0.2606462660398351 225692596375.94067 2.2569E+11 1.4153E-02 7.6165E-03 1.023E-02 2.646E-03
21499 True 0.37581514901485574 227165466906.7025 2.2717E+11 6.7509E-03 5.4727E-03 7.488E-03 2.089E-03
86204 True 0.06549568571068679 212017753913.9017 2.1202E+11 4.7935E-02 1.9842E-02 1.887E-02 2.770E-03
56069 True 0.19398211275824304 229021248680.30762 2.2902E+11 4.3435E-03 1.1090E-02 9.600E-03 3.868E-03
34554 True 0.1911676082837392 225013568581.72598 2.2501E+11 1.3357E-02 1.0385E-02 9.458E-03 3.485E-03
55842 True 0.1913068063506829 219427875387.848 2.1943E+11 2.6039E-02 9.1488E-03 8.669E-03 1.430E-03
58705 True 0.1581224757493401 234912845541.5408 2.3491E+11 1.1256E-02 1.3470E-02 1.754E-02 4.550E-03
21143 True 0.13869371679458967 221859172100.5437 2.2186E+11 3.2579E-02 1.1917E-02 1.342E-02 4.983E-03
23289 True 0.35481238999122583 223799501874.5743 2.2380E+11 1.8705E-02 5.5105E-03 1.044E-02 1.249E-03
69796 True 0.10855360052258789 221717281103.1927 2.2172E+11 4.2986E-02 1.3414E-02 1.743E-02 2.932E-03
1457 True 0.05868544081120242 210221886069.31653 2.1022E+11 5.2162E-02 2.0594E-02 1.954E-02 2.364E-03
77540 True 0.19086507066192693 228412318999.93256 2.2841E+11 5.5868E-03 1.1149E-02 9.416E-03 5.033E-03
85968 True 0.21566587566154258 228909260384.18567 2.2891E+11 5.1696E-03 9.9062E-03 6.110E-03 1.419E-02
89688 True 0.2478167752094817 219136198985.75134 2.1914E+11 5.5041E-03 8.2138E-03 4.378E-03 8.589E-03
97264 True 0.14153933988851083 242253927312.23572 2.4225E+11 1.1157E-03 1.6849E-02 1.134E-02 6.074E-03
51804 True 0.12959181212851725 218032133725.85794 2.1803E+11 3.1067E-02 1.2672E-02 1.011E-02 3.715E-03
33404 True 0.1271374633037721 225997997180.92798 2.2600E+11 1.6125E-02 1.5724E-02 1.195E-02 6.120E-03
73575 True 0.056849292168857715 212732115205.0172 2.1273E+11 5.7586E-02 1.9758E-02 1.846E-02 4.245E-03
40096 True 0.03174919379022271 203730985719.13904 2.0373E+11 1.0296E-01 6.7349E-03 2.372E-02 1.494E-03
39498 True 21.46271413803216 232669927471.76337 2.3267E+11 8.5092E-03 9.4678E-04 9.700E-03 3.662E-03
19081 True 0.21451839082245214 228349382302.31616 2.2835E+11 7.1993E-03 9.8071E-03 7.092E-03 1.293E-02
92047 True 0.21765337101101698 220822811267.8273 2.2082E+11 2.0919E-02 8.5123E-03 1.105E-02 4.563E-03
92376 True 0.1908196089578366 228278639160.9057 2.2828E+11 5.8598E-03 1.1162E-02 9.375E-03 5.289E-03
13512 True 0.16199428911224373 225568531804.05624 2.2557E+11 1.7676E-02 1.1972E-02 1.238E-02 5.263E-03
89212 True 0.12984306386861455 246615086704.29022 2.4662E+11 7.4119E-04 1.8948E-02 1.123E-02 5.627E-03
44419 True 0.4974922860252842 223676561560.60718 2.2368E+11 1.6997E-02 3.9814E-03 8.663E-03 3.559E-04
23046 True 0.08237088855168437 210266959395.75726 2.1027E+11 4.7068E-02 1.5353E-02 1.056E-02 1.428E-04
9959 True 0.19200229889831355 225686790717.05487 2.2569E+11 2.1885E-02 9.7346E-03 1.536E-02 3.286E-03
9900 True 0.18985429224407271 230560862262.21072 2.3056E+11 3.1676E-03 1.1529E-02 1.095E-02 6.617E-03
48363 True 0.22322211760807947 230871402508.65863 2.3087E+11 4.7427E-03 9.6378E-03 9.625E-03 9.386E-03
90378 True 0.16408895921398403 224957832732.83698 2.2496E+11 1.4951E-02 1.2054E-02 1.045E-02 3.023E-03
65660 True 0.26773283372559753 231976954856.63416 2.3198E+11 2.9213E-02 7.0632E-03 1.718E-02 1.626E-03
34127 True 0.48273182569824513 213160528907.04144 2.1316E+11 7.5909E-03 4.0068E-03 8.131E-03 2.282E-03
13350 True 0.10950585137538157 230713162974.95413 2.3071E+11 8.8521E-03 2.0222E-02 1.410E-02 9.510E-03
71519 True 0.09868359801095206 223358733928.19073 2.2336E+11 5.6173E-02 1.2325E-02 1.800E-02 3.385E-03
98479 True 0.03439101761735504 204446907602.97302 2.0445E+11 6.8548E-02 2.7773E-02 2.636E-02 2.951E-03
39906 True 0.032456353866324957 207509465696.2132 2.0751E+11 7.5934E-02 2.6482E-02 2.224E-02 5.658E-03
14583 True 0.19405942150555716 228968396086.33774 2.2897E+11 4.3922E-03 1.1078E-02 9.558E-03 3.798E-03
66780 True 0.21378352970895748 228245731293.669 2.2825E+11 7.7710E-03 9.8043E-03 7.414E-03 1.255E-02
73811 True 0.1887830519546104 225016858935.2516 2.2502E+11 1.7638E-02 1.0209E-02 1.108E-02 4.736E-03
77468 True 0.33025693194295885 223325997883.75293 2.2333E+11 1.9697E-02 5.8549E-03 1.045E-02 1.211E-03
51890 True 0.09089375920250649 220535470963.44052 2.2054E+11 6.2902E-02 1.1521E-02 1.882E-02 3.113E-03
92410 True 0.034786948980372795 203828020544.31735 2.0383E+11 6.7056E-02 2.8034E-02 2.719E-02 2.404E-03
64621 True 0.19558593243262704 226243073768.71912 2.2624E+11 2.5412E-02 9.3404E-03 1.892E-02 2.082E-03
32664 True 0.1978085916610911 220536205185.81348 2.2054E+11 2.0608E-02 9.3193E-03 7.606E-03 1.425E-03
50958 True 0.18254278254611078 223763170274.7798 2.2376E+11 1.5761E-02 1.0653E-02 1.038E-02 4.354E-04
78223 True 0.1248644648174616 247800971429.0709 2.4780E+11 6.9461E-04 1.9893E-02 1.139E-02 5.230E-03
31088 True 0.03039863248324282 210882409877.8094 2.1088E+11 8.4069E-02 2.5060E-02 1.771E-02 8.640E-03
3789 True 0.1900858283689456 224301949609.19943 2.2430E+11 1.8112E-02 1.0067E-02 1.052E-02 4.207E-03
98321 True 0.19042133354128996 221303831695.24094 2.2130E+11 3.0158E-02 8.9758E-03 1.163E-02 2.418E-03
74690 True 0.26873354338658895 231998784106.63235 2.3200E+11 2.9393E-02 7.0340E-03 1.724E-02 1.610E-03
94581 True 0.12679264827602338 213273233219.3438 2.1327E+11 6.9213E-02 7.0498E-03 1.893E-02 4.436E-03
29751 True 0.03444655674498491 204356521604.0541 2.0436E+11 6.8330E-02 2.7811E-02 2.648E-02 2.871E-03
587 True 0.2093546594703593 227745827931.30185 2.2775E+11 2.6452E-02 8.7382E-03 1.848E-02 1.959E-03
5668 True 0.19413238489618606 229099094695.53018 2.2910E+11 4.0080E-03 1.1106E-02 9.531E-03 3.787E-03
36430 True 0.2149160319910163 217977382104.97092 2.1798E+11 2.4451E-02 8.2615E-03 5.407E-03 2.210E-03
2390 True 0.1517337764077593 232440383777.16797 2.3244E+11 2.0359E-02 1.2924E-02 1.827E-02 2.878E-03
12862 True 0.1459432802453632 227468717571.2292 2.2747E+11 1.1852E-02 1.4152E-02 1.004E-02 7.066E-03
98937 True 0.28308046552888444 232484957509.11887 2.3248E+11 9.8154E-04 7.6909E-03 9.194E-03 1.046E-02
65406 True 0.03208027268672265 208109879190.85196 2.0811E+11 7.7382E-02 2.6229E-02 2.143E-02 6.189E-03
18424 True 0.20800505970804867 233088921398.27798 2.3309E+11 2.7546E-02 8.9990E-03 2.563E-02 1.822E-03
64836 True 0.22016039586232003 223386842602.01205 2.2339E+11 1.9434E-02 8.6178E-03 1.001E-02 3.451E-03
47139 True 0.19071882979776802 224508197406.29318 2.2451E+11 1.8995E-02 9.9801E-03 1.059E-02 3.737E-03
48904 True 0.26220141844394257 229233961592.0056 2.2923E+11 2.4258E-02 7.2876E-03 1.447E-02 3.110E-03
44074 True 0.13088258802407088 229860210724.49417 2.2986E+11 1.3673E-02 1.5857E-02 1.167E-02 6.629E-03
20092 True 0.11148667524346197 244015797870.22217 2.4402E+11 2.8059E-02 1.7615E-02 3.144E-02 2.386E-03
37730 True 0.09572086481041783 212618193085.65753 2.1262E+11 4.1614E-02 1.4534E-02 1.053E-02 1.938E-04
17902 True 0.03356663362259472 204109823822.48022 2.0411E+11 8.1986E-02 1.9499E-02 2.539E-02 2.328E-03
88661 True 0.00970141705343009 198058263826.54822 1.9806E+11 1.4042E-01 3.6327E-02 2.531E-02 5.749E-03
4768 True 0.1918021231868805 228252232998.0464 2.2825E+11 5.7293E-03 1.1084E-02 9.337E-03 5.267E-03
73022 True 0.22038483225969432 235618901904.75864 2.3562E+11 9.2283E-04 1.0188E-02 9.644E-03 9.388E-03
53157 True 0.18279315998495113 230360804721.8489 2.3036E+11 4.4915E-03 1.1884E-02 1.156E-02 6.792E-03
74226 True 0.3523939165747498 217456773394.22278 2.1746E+11 6.0706E-03 5.6361E-03 8.371E-03 2.888E-03
91506 True 0.10935677834620364 228307017694.60663 2.2831E+11 5.3779E-03 2.0694E-02 1.096E-02 1.080E-02
46906 True 0.10419359958609811 217643819273.07083 2.1764E+11 4.0371E-02 1.4063E-02 1.531E-02 8.062E-03
13921 True 0.6224735179816702 204536063124.7832 2.0454E+11 9.7639E-02 2.5352E-03 2.349E-02 8.896E-04
22561 True 0.19029544229216963 228513478764.24088 2.2851E+11 5.3470E-03 1.1238E-02 9.563E-03 3.673E-03
48784 True 0.1851254205165198 230053813727.26105 2.3005E+11 3.9616E-03 1.1755E-02 1.111E-02 6.891E-03
23751 True 0.2213771009239925 225269779913.23108 2.2527E+11 1.7687E-02 8.7418E-03 1.162E-02 3.882E-03
69301 True 0.2250907402540377 229397511967.85974 2.2940E+11 1.4407E-02 8.9541E-03 1.043E-02 9.195E-03
31668 True 0.12777844255951581 230781366569.48364 2.3078E+11 1.1899E-02 1.6598E-02 1.167E-02 7.083E-03
27736 True 0.12683067694315792 246248989201.11768 2.4625E+11 1.6674E-03 1.9297E-02 1.133E-02 4.921E-03
52792 True 0.11310942452303971 227866795991.15878 2.2787E+11 6.3839E-03 1.9721E-02 1.090E-02 9.794E-03
19747 True 0.07816383413919915 211581916891.0888 2.1158E+11 8.2525E-02 6.8180E-03 2.192E-02 1.526E-03
96826 True 0.008296188752603626 196439034052.8147 1.9644E+11 1.4985E-01 3.8609E-02 2.693E-02 6.037E-03
17949 True 0.20916016386325312 225430926905.68076 2.2543E+11 1.3061E-02 9.5021E-03 8.789E-03 2.635E-03
64169 True 0.19553239035771197 231795747406.03754 2.3180E+11 1.7497E-02 1.0173E-02 1.945E-02 3.981E-03
97409 True 0.2545307280913037 232670125041.82495 2.3267E+11 2.4114E-02 7.6189E-03 1.583E-02 3.052E-03
35170 True 0.09690332655609937 214223406794.4452 2.1422E+11 4.6307E-02 1.3551E-02 9.158E-03 2.877E-03
22259 True 0.035478601437350335 223879757559.29602 2.2388E+11 7.9604E-02 2.6500E-02 2.953E-02 3.931E-03
46167 True 0.20983443696932563 217884751086.9644 2.1788E+11 1.1369E-02 9.2212E-03 5.250E-03 7.397E-03
251 True 0.22065405651663791 234421116714.3709 2.3442E+11 2.8631E-03 1.0020E-02 9.873E-03 8.751E-03
61368 True 0.24203149811343158 231016664796.8484 2.3102E+11 2.1589E-02 8.0490E-03 1.422E-02 2.957E-03
17456 True 0.17024306789875338 227442080883.82312 2.2744E+11 9.6514E-03 1.2230E-02 1.104E-02 6.000E-03
44683 True 0.12998895837048 230531345727.48245 2.3053E+11 1.1953E-02 1.6266E-02 1.154E-02 6.875E-03
25028 True 0.1250903009332156 246984905492.42508 2.4698E+11 2.2025E-04 1.9872E-02 1.053E-02 5.094E-03
99477 True 0.12371422242545864 265069141721.85822 2.6507E+11 1.6201E-02 1.9026E-02 4.446E-02 3.786E-03
28534 True 0.04384319499870779 206172942520.56183 2.0617E+11 9.3338E-02 7.1786E-03 2.232E-02 1.708E-03
72398 True 0.009165413116178321 198140449753.54205 1.9814E+11 1.4417E-01 3.7234E-02 2.687E-02 5.841E-03
22519 True 0.21447240721663616 236369739074.7857 2.3637E+11 4.9499E-03 1.0261E-02 9.110E-03 1.660E-02
27663 True 0.2196382709207095 227933053874.48773 2.2793E+11 3.4469E-03 9.7920E-03 8.994E-03 2.752E-03
6167 True 0.2189398726128069 224734815495.82248 2.2473E+11 1.9806E-02 8.6980E-03 1.192E-02 3.822E-03
38621 True 0.1513376457168871 248061063171.8657 2.4806E+11 2.2235E-02 1.3694E-02 3.445E-02 2.741E-03
37932 True 0.12570131992296105 213615607863.57715 2.1362E+11 3.1375E-02 1.2658E-02 8.226E-03 3.332E-03
34702 True 0.822973887663987 208764867687.50555 2.0876E+11 2.2990E-02 1.4835E-03 7.443E-03 7.337E-04
50196 True 0.05781251186153137 195523709326.77533 1.9552E+11 7.2613E-02 9.9425E-03 8.376E-03 1.612E-03
60249 True 0.019100446635104965 201952132992.75803 2.0195E+11 1.0446E-01 2.5910E-02 2.592E-02 3.598E-03
60457 True 0.20582073636470127 224564881685.20963 2.2456E+11 1.6389E-02 9.4017E-03 8.717E-03 2.594E-03
5154 True 0.19765306385717546 233202164449.9759 2.3320E+11 2.8474E-02 9.3722E-03 2.828E-02 1.489E-03
32627 True 0.18852200410938846 228127256056.50244 2.2813E+11 6.3344E-03 1.1260E-02 9.600E-03 5.380E-03
58763 True 0.18897636143351118 235135673202.64194 2.3514E+11 6.4301E-03 1.1531E-02 9.624E-03 1.454E-02
59198 True 0.14505826938592778 237882902651.4466 2.3788E+11 8.2325E-03 1.5301E-02 1.110E-02 4.573E-03
60585 True 0.051734128844449244 210446352344.5738 2.1045E+11 6.1925E-02 1.9812E-02 2.161E-02 4.546E-03
46417 True 0.004627202022385724 167068343224.51038 1.6707E+11 2.7100E-01 5.7348E-02 4.158E-02 4.849E-03
7350 True 0.20560025307812274 223489874491.55896 2.2349E+11 1.7628E-02 9.2765E-03 1.368E-02 5.235E-03
75469 True 0.24087131173336077 222909892250.4333 2.2291E+11 2.1413E-02 7.7815E-03 1.203E-02 3.717E-03
78849 True 0.14179778769882534 231332679978.22043 2.3133E+11 1.6910E-02 1.4198E-02 1.656E-02 5.259E-03
14777 True 0.34646640855592786 220446685305.12286 2.2045E+11 4.7148E-03 5.8309E-03 8.392E-03 1.832E-03
26476 True 0.09603337026516238 298944537452.6127 2.9894E+11 2.5837E-02 2.6335E-02 7.678E-02 2.423E-03
47027 True 0.07904182540721531 228360931268.27356 2.2836E+11 5.0321E-03 3.0151E-02 1.256E-02 1.624E-02
5633 True 0.04976318065305974 215085761333.7926 2.1509E+11 6.3141E-02 2.1464E-02 1.729E-02 5.765E-03
25022 True 0.031023927160662136 202250254826.59296 2.0225E+11 1.0275E-01 6.8603E-03 2.146E-02 1.740E-03
99540 True 0.1814549238868868 235002965758.01245 2.3500E+11 7.9426E-03 1.1899E-02 9.618E-03 1.596E-02
75733 True 0.18433259586089346 220077210771.36725 2.2008E+11 3.3757E-02 8.8906E-03 1.128E-02 2.423E-03
9215 True 0.2419016881336284 222706992929.86264 2.2271E+11 2.1274E-02 7.7501E-03 1.171E-02 3.761E-03
11828 True 0.08212188535777702 203176196673.28137 2.0318E+11 6.0709E-02 1.0852E-02 1.013E-02 2.391E-03
5317 True 0.07112010025439436 208101579606.40213 2.0810E+11 6.2109E-02 1.3059E-02 1.350E-02 5.743E-04
86226 True 0.00462940293685455 168861305561.3205 1.6886E+11 2.6394E-01 5.6115E-02 4.074E-02 4.968E-03
56224 True 0.19609313353626995 233317676697.09473 2.3332E+11 2.7157E-02 9.5343E-03 2.709E-02 2.417E-03
75372 True 0.21726202313382598 232576011054.36163 2.3258E+11 5.1802E-03 9.9714E-03 9.389E-03 7.518E-03
12822 True 0.22359361400627223 220071447954.5961 2.2007E+11 1.5860E-02 8.5541E-03 8.180E-03 5.748E-03
88302 True 0.13343485150671516 222868082935.07242 2.2287E+11 2.3832E-02 1.3655E-02 1.385E-02 5.280E-03
86012 True 0.08087024377541932 228133712443.0699 2.2813E+11 5.5623E-03 2.9187E-02 1.245E-02 1.546E-02
38609 True 0.08096467907308887 343994552695.71423 3.4399E+11 4.8047E-02 3.1938E-02 1.342E-01 1.083E-04
79644 True 0.036496076555378724 216147531256.04773 2.1615E+11 7.6956E-02 2.4387E-02 2.244E-02 5.188E-03
89961 True 0.01690143259799537 199459645788.54208 1.9946E+11 1.1018E-01 2.6288E-02 2.155E-02 3.108E-03
